sample_time, force1, force2, force3, pressure1, pressure2, pressure3, temp1
0.347,1.40334960702,1.40210172581,0.105060356203,1.39932430349,1.4300027173,0.997497236356,433.809393939
0.41,1.40844372544,1.40210172581,0.099961897824,1.39932430349,1.43722116761,0.997497236356,462.168018743
0.473,1.40844372544,1.40210172581,0.0948634394445,1.39872276597,1.4275965672,0.997497236356,437.653722332
0.536,1.40334960702,1.40210172581,0.0744696059264,1.39872276597,1.4275965672,0.99689569883,433.809393939
0.598,1.40844372544,1.40210172581,0.0897649810649,1.39872276597,1.4251904171,0.998098773882,429.762736582
0.661,1.40844372544,1.40719711455,0.110158814583,1.39932430349,1.42940117978,0.997497236356,437.653722332
0.724,1.40334960702,1.40719711455,0.0897649810649,1.39932430349,1.42819810472,0.997497236356,448.499295567
0.788,1.40334960702,1.40210172581,0.0183865637518,1.39932430349,1.42940117978,0.998098773882,437.653722332
0.858,1.40844372544,1.40719711455,0.0948634394445,1.39872276597,1.4275965672,0.998098773882,437.653722332
0.922,1.40334960702,1.40210172581,0.0387803972699,1.39932430349,1.43180732988,0.997497236356,437.653722332
0.984,1.40334960702,1.40719711455,0.0897649810649,1.39872276597,1.42879964225,0.997497236356,421.458752867
1.048,1.40334960702,1.40210172581,0.0948634394445,1.39872276597,1.42819810472,0.997497236356,425.662119629
1.111,1.40334960702,1.40719711455,0.110158814583,1.39932430349,1.4251904171,0.998098773882,437.653722332
1.174,1.40844372544,1.40210172581,0.0948634394445,1.39872276597,1.42819810472,0.997497236356,445.082114773
1.237,1.40334960702,1.40210172581,0.0897649810649,1.39872276597,1.4275965672,0.998098773882,433.809393939
1.3,1.40334960702,1.40719711455,0.0897649810649,1.39872276597,1.42879964225,0.997497236356,433.809393939
1.363,1.40334960702,1.40210172581,0.176438773517,1.39932430349,1.43120579235,0.997497236356,437.653722332
1.425,1.40844372544,1.40719711455,0.0897649810649,1.39932430349,1.4275965672,0.998098773882,445.082114773
1.488,1.40334960702,1.40210172581,0.0132881053723,1.39932430349,1.43120579235,0.998098773882,433.809393939
1.551,1.40334960702,1.40719711455,0.0897649810649,1.39872276597,1.42819810472,0.997497236356,351.385248102
1.617,1.40334960702,1.40210172581,0.0948634394445,1.39932430349,1.42699502967,0.997497236356,437.653722332
1.679,1.40334960702,1.40719711455,0.0948634394445,1.39932430349,1.42879964225,0.997497236356,433.809393939
1.743,1.40334960702,1.40719711455,0.0948634394445,1.39932430349,1.42879964225,0.997497236356,492.529375253
1.805,1.40844372544,1.40719711455,0.0183865637518,1.39932430349,1.43060425483,0.997497236356,433.809393939
1.868,1.40334960702,1.40210172581,0.0897649810649,1.39932430349,1.42940117978,0.997497236356,351.385248102
1.931,1.40334960702,1.40210172581,0.0897649810649,1.39932430349,1.4300027173,0.997497236356,433.809393939
1.993,1.3982554886,1.40210172581,0.0948634394445,1.39932430349,1.4300027173,0.998098773882,489.600363144
2.059,1.40334960702,1.40719711455,0.0948634394445,1.39932430349,1.42879964225,0.998098773882,486.671351035
2.123,1.40334960702,1.40210172581,0.0948634394445,1.39872276597,1.42940117978,0.997497236356,433.809393939
2.187,1.40334960702,1.40719711455,0.0897649810649,1.39932430349,1.42879964225,0.997497236356,433.809393939
