sample_time, force1, force2, force3, pressure1, pressure2, pressure3, temp1
0.312,0,0,0,1.23871378414,1.25014299713,1.00170799904,0
0.334,0,0,0,1.23871378414,1.24773684703,1.00230953656,0
0.355,0,0,0,1.23871378414,1.25194760971,1.00230953656,0
0.394,0,0,0,1.23931532167,1.25014299713,1.00170799904,0
0.432,0,0,0,1.23871378414,1.25194760971,1.00230953656,0
0.471,0,0,0,1.23871378414,1.25134607218,1.00230953656,0
0.51,0,0,0,1.23931532167,1.24833838455,1.00230953656,0
0.549,0,0,0,1.23931532167,1.25014299713,1.00230953656,0
0.588,0,0,0,1.23871378414,1.25014299713,1.00230953656,0
0.627,0,0,0,1.23871378414,1.25375222228,1.00170799904,0
0.666,0,0,0,1.23871378414,1.25074453466,1.00230953656,0
0.705,0,0,0,1.23871378414,1.24954145961,1.00170799904,0
0.744,0,0,0,1.23931532167,1.24893992208,1.00170799904,0
0.783,0,0,0,1.23871378414,1.24893992208,1.00110646151,0
0.822,0,0,0,1.23871378414,1.25074453466,1.00230953656,0
0.86,0,0,0,1.23871378414,1.24773684703,1.00170799904,0
0.899,0,0,0,1.23931532167,1.24533069693,1.00230953656,0
0.938,0,0,0,1.23931532167,1.25074453466,1.00230953656,0
0.977,0,0,0,1.23871378414,1.25074453466,1.00170799904,0
1.015,0,0,0,1.23871378414,1.25134607218,1.00170799904,0
1.053,0,0,0,1.23931532167,1.24954145961,1.00170799904,0
1.092,0,0,0,1.23871378414,1.2471353095,1.00170799904,0
1.134,0,0,0,1.23871378414,1.25014299713,1.00230953656,0
1.174,0,0,0,1.23871378414,1.25074453466,1.00170799904,0
1.213,0,0,0,1.23871378414,1.25134607218,1.00230953656,0
1.252,0,0,0,1.23931532167,1.25014299713,1.00170799904,0
1.291,0,0,0,1.23871378414,1.24893992208,1.00230953656,0
1.331,0,0,0,1.23931532167,1.25014299713,1.00230953656,0
1.369,0,0,0,1.23871378414,1.25194760971,1.00230953656,0
1.407,0,0,0,1.23931532167,1.25014299713,1.00230953656,0
1.446,0,0,0,1.23871378414,1.25074453466,1.00230953656,0
1.485,0,0,0,1.23871378414,1.25014299713,1.00170799904,0
1.524,0,0,0,1.23871378414,1.24773684703,1.00170799904,0
1.563,0,0,0,1.23871378414,1.25074453466,1.00230953656,0
1.602,0,0,0,1.23871378414,1.24954145961,1.00170799904,0
1.64,0,0,0,1.23871378414,1.25194760971,1.00230953656,0
1.678,0,0,0,1.23871378414,1.25074453466,1.00230953656,0
1.717,0,0,0,1.23931532167,1.25014299713,1.00230953656,0
1.757,0,0,0,1.23871378414,1.25074453466,1.00170799904,0
1.796,0,0,0,1.23871378414,1.25074453466,1.00230953656,0
1.835,0,0,0,1.23871378414,1.2471353095,1.00170799904,0
1.874,0,0,0,1.23871378414,1.24954145961,1.00170799904,0
1.913,0,0,0,1.23931532167,1.25074453466,1.00230953656,0
1.952,0,0,0,1.23931532167,1.2471353095,1.00230953656,0
1.991,0,0,0,1.23871378414,1.24833838455,1.00230953656,0
2.03,0,0,0,1.23871378414,1.24954145961,1.00170799904,0
2.069,0,0,0,1.23871378414,1.24954145961,1.00110646151,0
2.108,0,0,0,1.23871378414,1.25074453466,1.00170799904,0
2.147,0,0,0,1.23871378414,1.25194760971,1.00170799904,0
2.186,0,0,0,1.23871378414,1.24833838455,1.00230953656,0
2.226,0,0,0,1.23871378414,1.25134607218,1.00230953656,0
2.265,0,0,0,1.23871378414,1.24893992208,1.00170799904,0
2.304,0,0,0,1.23871378414,1.24893992208,1.00110646151,0
2.342,0,0,0,1.23871378414,1.25014299713,1.00170799904,0
2.381,0,0,0,1.23931532167,1.25194760971,1.00170799904,0
2.42,0,0,0,1.23871378414,1.25074453466,1.00110646151,0
2.459,0,0,0,1.23871378414,1.2471353095,1.00230953656,0
2.498,0,0,0,1.23871378414,1.25014299713,1.00230953656,0
2.537,0,0,0,1.23871378414,1.25074453466,1.00170799904,0
2.575,0,0,0,1.23871378414,1.25074453466,1.00170799904,0
2.614,0,0,0,1.23871378414,1.25194760971,1.00230953656,0
2.653,0,0,0,1.23871378414,1.24893992208,1.00170799904,0
2.692,0,0,0,1.23871378414,1.25074453466,1.00170799904,0
2.731,0,0,0,1.23931532167,1.25014299713,1.00230953656,0
2.769,0,0,0,1.23871378414,1.25134607218,1.00170799904,0
2.808,0,0,0,1.23871378414,1.24893992208,1.00230953656,0
2.847,0,0,0,1.23871378414,1.24893992208,1.00230953656,0
