sample_time, force1, force2, force3, pressure1, pressure2, pressure3, temp1
0.326,0,0,0,1.51421797089,1.74761453085,0.98727109842,0
0.329,0,0,0,1.51361643337,1.75603605621,0.987872635946,0
0.331,0,0,0,1.51361643337,1.75002068095,0.986669560894,0
0.334,0,0,0,1.51361643337,1.74701299332,0.986669560894,0
0.337,0,0,0,1.51361643337,1.74701299332,0.98727109842,0
0.339,0,0,0,1.51361643337,1.74520838074,0.986669560894,0
0.342,0,0,0,1.51361643337,1.74580991827,0.986669560894,0
0.345,0,0,0,1.51301489584,1.75242683105,0.98727109842,0
0.347,0,0,0,1.51361643337,1.751223756,0.98727109842,0
0.35,0,0,0,1.51361643337,1.7464114558,0.986068023369,0
0.372,0,0,0,1.51361643337,1.74520838074,0.98727109842,0
0.374,0,0,0,1.51361643337,1.7464114558,0.98727109842,0
0.377,0,0,0,1.51361643337,1.75062221847,0.98727109842,0
0.38,0,0,0,1.51361643337,1.74941914342,0.98727109842,0
0.382,0,0,0,1.51361643337,1.74460684322,0.98727109842,0
0.385,0,0,0,1.51361643337,1.74400530569,0.986669560894,0
0.388,0,0,0,1.51361643337,1.74580991827,0.986669560894,0
0.39,0,0,0,1.51421797089,1.74400530569,0.98727109842,0
0.393,0,0,0,1.51361643337,1.74761453085,0.986669560894,0
0.395,0,0,0,1.51361643337,1.75844220631,0.987872635946,0
0.417,0,0,0,1.51361643337,1.74220069312,0.986669560894,0
0.42,0,0,0,1.51361643337,1.74460684322,0.98727109842,0
0.422,0,0,0,1.51301489584,1.7464114558,0.98727109842,0
0.425,0,0,0,1.51421797089,1.74701299332,0.98727109842,0
0.427,0,0,0,1.51421797089,1.75062221847,0.98727109842,0
0.43,0,0,0,1.51421797089,1.75182529353,0.98727109842,0
0.433,0,0,0,1.51421797089,1.751223756,0.98727109842,0
0.435,0,0,0,1.51421797089,1.74520838074,0.986669560894,0
0.438,0,0,0,1.51361643337,1.7464114558,0.98727109842,0
0.441,0,0,0,1.51361643337,1.74821606837,0.986669560894,0
0.461,0,0,0,1.51421797089,1.74520838074,0.987872635946,0
0.464,0,0,0,1.51421797089,1.74520838074,0.98727109842,0
0.466,0,0,0,1.51421797089,1.7464114558,0.986669560894,0
0.469,0,0,0,1.51421797089,1.74520838074,0.98727109842,0
0.472,0,0,0,1.51301489584,1.7488176059,0.986669560894,0
0.475,0,0,0,1.51361643337,1.74580991827,0.986669560894,0
0.477,0,0,0,1.51361643337,1.74941914342,0.986669560894,0
0.48,0,0,0,1.51421797089,1.7464114558,0.98727109842,0
0.483,0,0,0,1.51361643337,1.74580991827,0.986669560894,0
0.485,0,0,0,1.51361643337,1.74580991827,0.98727109842,0
0.507,0,0,0,1.51421797089,1.75242683105,0.98727109842,0
0.51,0,0,0,1.51361643337,1.75242683105,0.98727109842,0
0.513,0,0,0,1.51421797089,1.75302836858,0.986669560894,0
0.516,0,0,0,1.51361643337,1.7536299061,0.986669560894,0
0.519,0,0,0,1.51361643337,1.7488176059,0.98727109842,0
0.521,0,0,0,1.51361643337,1.75242683105,0.98727109842,0
0.524,0,0,0,1.51361643337,1.75002068095,0.98727109842,0
0.527,0,0,0,1.51361643337,1.75182529353,0.98727109842,0
0.529,0,0,0,1.51361643337,1.75182529353,0.98727109842,0
0.532,0,0,0,1.51421797089,1.75182529353,0.986669560894,0
0.557,0,0,0,1.51361643337,1.75182529353,0.98727109842,0
0.559,0,0,0,1.51421797089,1.75723913126,0.986669560894,0
0.562,0,0,0,1.51481950842,1.75242683105,0.986669560894,0
0.564,0,0,0,1.51421797089,1.75302836858,0.986068023369,0
0.567,0,0,0,1.51421797089,1.75002068095,0.98727109842,0
0.57,0,0,0,1.51361643337,1.75002068095,0.986669560894,0
0.573,0,0,0,1.51361643337,1.74821606837,0.986669560894,0
0.575,0,0,0,1.51301489584,1.74941914342,0.986669560894,0
0.578,0,0,0,1.51361643337,1.75182529353,0.98727109842,0
0.58,0,0,0,1.51361643337,1.75603605621,0.98727109842,0
0.62,0,0,0,1.51361643337,1.74821606837,0.98727109842,0
0.623,0,0,0,1.51301489584,1.7536299061,0.987872635946,0
0.626,0,0,0,1.51361643337,1.75423144363,0.98727109842,0
0.629,0,0,0,1.51361643337,1.75423144363,0.98727109842,0
0.632,0,0,0,1.51361643337,1.751223756,0.986669560894,0
0.634,0,0,0,1.51361643337,1.75483298115,0.986669560894,0
0.637,0,0,0,1.51421797089,1.75182529353,0.98727109842,0
0.639,0,0,0,1.51421797089,1.75182529353,0.986669560894,0
0.642,0,0,0,1.51361643337,1.75302836858,0.98727109842,0
0.645,0,0,0,1.51421797089,1.75182529353,0.986068023369,0
0.683,0,0,0,1.51361643337,1.7464114558,0.98727109842,0
0.686,0,0,0,1.51421797089,1.74701299332,0.986669560894,0
0.689,0,0,0,1.51361643337,1.74340376817,0.98727109842,0
0.691,0,0,0,1.51421797089,1.74460684322,0.98727109842,0
0.694,0,0,0,1.51421797089,1.74701299332,0.986669560894,0
0.697,0,0,0,1.51421797089,1.74941914342,0.98727109842,0
0.7,0,0,0,1.51361643337,1.74580991827,0.98727109842,0
0.703,0,0,0,1.51421797089,1.74340376817,0.986669560894,0
0.706,0,0,0,1.51421797089,1.74159915559,0.98727109842,0
0.708,0,0,0,1.51361643337,1.7464114558,0.98727109842,0
0.747,0,0,0,1.51361643337,1.74400530569,0.986669560894,0
0.75,0,0,0,1.51301489584,1.74340376817,0.986669560894,0
0.752,0,0,0,1.51301489584,1.74520838074,0.98727109842,0
0.755,0,0,0,1.51361643337,1.74520838074,0.98727109842,0
0.758,0,0,0,1.51361643337,1.74460684322,0.98727109842,0
0.76,0,0,0,1.51301489584,1.7464114558,0.98727109842,0
0.764,0,0,0,1.51421797089,1.74580991827,0.98727109842,0
0.766,0,0,0,1.51361643337,1.74701299332,0.98727109842,0
0.77,0,0,0,1.51361643337,1.74280223064,0.98727109842,0
0.772,0,0,0,1.51421797089,1.74520838074,0.98727109842,0
0.817,0,0,0,1.51361643337,1.751223756,0.986068023369,0
0.82,0,0,0,1.51361643337,1.74580991827,0.986669560894,0
0.822,0,0,0,1.51361643337,1.74520838074,0.986669560894,0
0.825,0,0,0,1.51361643337,1.74520838074,0.98727109842,0
0.827,0,0,0,1.51361643337,1.74941914342,0.98727109842,0
0.83,0,0,0,1.51361643337,1.7488176059,0.986669560894,0
0.833,0,0,0,1.51361643337,1.751223756,0.986669560894,0
0.835,0,0,0,1.51361643337,1.74520838074,0.986068023369,0
0.838,0,0,0,1.51361643337,1.74460684322,0.986669560894,0
0.841,0,0,0,1.51421797089,1.74580991827,0.98727109842,0
0.88,0,0,0,1.51361643337,1.74701299332,0.986669560894,0
0.882,0,0,0,1.51361643337,1.74761453085,0.98727109842,0
