sample_time, force1, force2, force3, pressure1, pressure2, pressure3, temp1
0.319,0,0,0,1.02576950006,2.46524879895,0.989677248523,1098.96071386
0.323,0,0,0,1.02576950006,2.46524879895,0.989677248523,1097.39460529
0.327,0,0,0,1.02576950006,2.46524879895,0.989677248523,1103.64256359
0.331,0,0,0,1.02516796254,2.46524879895,0.989075710997,1103.64256359
0.335,0,0,0,1.02637103759,2.46524879895,0.989075710997,1098.96071386
0.339,0,0,0,1.02576950006,2.46524879895,0.989677248523,1097.39460529
0.343,0,0,0,1.02516796254,2.46524879895,0.989075710997,1102.09293101
0.347,0,0,0,1.02576950006,2.46524879895,0.989075710997,1105.16951944
0.351,0,0,0,1.02576950006,2.46524879895,0.989677248523,1100.52682243
0.355,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.378,0,0,0,1.02576950006,2.46524879895,0.989075710997,1103.64256359
0.381,0,0,0,1.02576950006,2.46524879895,0.989075710997,1102.09293101
0.385,0,0,0,1.02637103759,2.46524879895,0.989075710997,1098.96071386
0.389,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.393,0,0,0,1.02516796254,2.46524879895,0.989075710997,1102.09293101
0.397,0,0,0,1.02576950006,2.46524879895,0.989075710997,1103.64256359
0.401,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.404,0,0,0,1.02576950006,2.46524879895,0.989677248523,1098.96071386
0.408,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
0.412,0,0,0,1.02576950006,2.46524879895,0.989677248523,1102.09293101
0.434,0,0,0,1.02516796254,2.46524879895,0.989075710997,1100.52682243
0.439,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.442,0,0,0,1.02576950006,2.46524879895,0.989677248523,1100.52682243
0.446,0,0,0,1.02576950006,2.46524879895,0.989075710997,1103.64256359
0.45,0,0,0,1.02576950006,2.46524879895,0.989075710997,1102.09293101
0.454,0,0,0,1.02516796254,2.46524879895,0.989075710997,1098.96071386
0.457,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.461,0,0,0,1.02576950006,2.46524879895,0.989677248523,1103.64256359
0.465,0,0,0,1.02516796254,2.46524879895,0.989075710997,1100.52682243
0.469,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.51,0,0,0,1.02576950006,2.46524879895,0.989075710997,1102.09293101
0.514,0,0,0,1.02516796254,2.46524879895,0.989075710997,1103.64256359
0.518,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
0.522,0,0,0,1.02576950006,2.46524879895,0.989075710997,1097.39460529
0.526,0,0,0,1.02576950006,2.46524879895,0.989677248523,1100.52682243
0.53,0,0,0,1.02576950006,2.46524879895,0.989677248523,1102.09293101
0.534,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
0.538,0,0,0,1.02637103759,2.46524879895,0.989075710997,1098.96071386
0.542,0,0,0,1.02576950006,2.46524879895,0.989075710997,1102.09293101
0.546,0,0,0,1.02576950006,2.46524879895,0.989677248523,1103.64256359
0.587,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.591,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
0.595,0,0,0,1.02576950006,2.46524879895,0.989075710997,1103.64256359
0.599,0,0,0,1.02516796254,2.46524879895,0.989075710997,1102.09293101
0.603,0,0,0,1.02576950006,2.46524879895,0.989075710997,1097.39460529
0.606,0,0,0,1.02516796254,2.46524879895,0.989075710997,1098.96071386
0.61,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
0.615,0,0,0,1.02576950006,2.46524879895,0.989075710997,1102.09293101
0.619,0,0,0,1.02576950006,2.46524879895,0.989075710997,1097.39460529
0.624,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.665,0,0,0,1.02637103759,2.46524879895,0.988474173471,1103.64256359
0.67,0,0,0,1.02576950006,2.46524879895,0.989677248523,1098.96071386
0.673,0,0,0,1.02637103759,2.46524879895,0.989075710997,1100.52682243
0.677,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
0.681,0,0,0,1.02576950006,2.46524879895,0.989677248523,1102.09293101
0.685,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.689,0,0,0,1.02576950006,2.46524879895,0.989075710997,1097.39460529
0.693,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
0.697,0,0,0,1.02576950006,2.46524879895,0.989075710997,1102.09293101
0.702,0,0,0,1.02576950006,2.46524879895,0.989075710997,1098.96071386
0.742,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
0.746,0,0,0,1.02576950006,2.46524879895,0.989075710997,1102.09293101
0.75,0,0,0,1.02516796254,2.46524879895,0.988474173471,1102.09293101
0.754,0,0,0,1.02576950006,2.46524879895,0.988474173471,1098.96071386
0.758,0,0,0,1.02576950006,2.46524879895,0.989075710997,1100.52682243
