sample_time, force1, force2, force3, pressure1, pressure2, pressure3, temp1
0.301,0,0,0,2.46524879895,1.00411414914,0.992083398625,1078.48554724
0.305,0,0,0,2.46524879895,1.00531722419,0.992083398625,1087.99795387
0.309,0,0,0,2.46524879895,1.00291107409,0.992684936151,1117.3851663
0.313,0,0,0,2.46524879895,1.00050492398,0.993286473677,1165.25976543
0.317,0,0,0,2.46524879895,1.00291107409,0.993286473677,1081.70019115
0.32,0,0,0,2.46524879895,1.00712183677,0.992684936151,956.009490403
0.324,0,0,0,2.46524879895,1.00531722419,0.992684936151,1112.80429873
0.328,0,0,0,2.46524879895,1.00170799904,0.992684936151,1225.0499088
0.332,0,0,0,2.46524879895,1.00050492398,0.993286473677,1089.56406244
0.336,0,0,0,2.46524879895,1.00832491182,0.992684936151,735.117438281
0.36,0,0,0,2.46524879895,1.00110646151,0.993286473677,1062.4123277
0.364,0,0,0,2.46524879895,1.00050492398,0.992684936151,1140.11171136
0.368,0,0,0,2.46524879895,1.00591876172,0.992684936151,1083.29962816
0.372,0,0,0,2.46524879895,1.00652029924,0.992083398625,1080.0928692
0.376,0,0,0,2.46524879895,1.00170799904,0.992684936151,1118.91212215
0.38,0,0,0,2.46524879895,1.00050492398,0.992083398625,1154.98463876
0.384,0,0,0,2.46524879895,1.00351261161,0.993286473677,1080.0928692
0.388,0,0,0,2.46524879895,1.00772337429,0.992684936151,1081.70019115
0.392,0,0,0,2.46524879895,1.00170799904,0.992684936151,1115.85821044
0.396,0,0,0,2.46524879895,1.00050492398,0.993286473677,1175.43947114
0.418,0,0,0,2.46524879895,1.00531722419,0.992684936151,1149.04998954
0.423,0,0,0,2.46524879895,1.00832491182,0.993888011202,1081.70019115
0.427,0,0,0,2.46524879895,1.00110646151,0.992684936151,1062.4123277
0.431,0,0,0,2.46524879895,1.00050492398,0.992684936151,1117.3851663
0.435,0,0,0,2.46524879895,1.00652029924,0.993286473677,1115.85821044
0.439,0,0,0,2.46524879895,1.00772337429,0.993286473677,1078.48554724
0.443,0,0,0,2.46524879895,1.00170799904,0.993286473677,1118.91212215
0.446,0,0,0,2.46524879895,0.999903386459,0.992684936151,1166.71400911
0.45,0,0,0,2.46524879895,1.00531722419,0.992684936151,1083.29962816
0.453,0,0,0,2.46524879895,1.00772337429,0.992083398625,685.397694424
0.492,0,0,0,2.46524879895,1.00291107409,0.992684936151,1117.3851663
0.497,0,0,0,2.46524879895,1.00050492398,0.993286473677,1154.98463876
0.501,0,0,0,2.46524879895,1.00591876172,0.992684936151,1076.87822529
0.504,0,0,0,2.46524879895,1.00832491182,0.993286473677,1076.87822529
0.508,0,0,0,2.46524879895,1.00291107409,0.993286473677,1115.85821044
0.512,0,0,0,2.46524879895,1.00110646151,0.992684936151,1194.08081008
0.516,0,0,0,2.46524879895,1.00531722419,0.993286473677,1084.86573673
0.52,0,0,0,2.46524879895,1.00772337429,0.992684936151,760.573148662
0.524,0,0,0,2.46524879895,1.00591876172,0.992684936151,1102.09293101
0.529,0,0,0,2.46524879895,1.00170799904,0.993286473677,1215.33291698
0.569,0,0,0,2.46524879895,1.00652029924,0.993286473677,716.431651545
0.574,0,0,0,2.46524879895,1.00471568666,0.992684936151,1115.85821044
0.579,0,0,0,2.46524879895,1.00050492398,0.992684936151,1173.98522747
0.583,0,0,0,2.46524879895,1.00291107409,0.992083398625,1081.70019115
0.587,0,0,0,2.46524879895,1.00712183677,0.992684936151,900.888681772
0.591,0,0,0,2.46524879895,1.00471568666,0.992083398625,1100.52682243
0.594,0,0,0,2.46524879895,1.00110646151,0.992684936151,1208.2850506
0.598,0,0,0,2.46524879895,0.999903386459,0.992684936151,1115.85821044
0.602,0,0,0,2.46524879895,1.00531722419,0.992684936151,1131.127769
0.605,0,0,0,2.46524879895,1.00712183677,0.992684936151,1086.4318453
0.645,0,0,0,2.46524879895,1.00050492398,0.992684936151,1205.4442025
0.65,0,0,0,2.46524879895,1.00110646151,0.993286473677,1081.70019115
0.654,0,0,0,2.46524879895,1.00712183677,0.993286473677,974.076478562
0.658,0,0,0,2.46524879895,1.00351261161,0.992684936151,1112.80429873
0.662,0,0,0,2.46524879895,1.00110646151,0.992684936151,1206.86462655
0.666,0,0,0,2.46524879895,1.00050492398,0.993286473677,1087.99795387
0.67,0,0,0,2.46524879895,1.00652029924,0.992684936151,699.778732754
0.673,0,0,0,2.46524879895,1.00471568666,0.993286473677,1098.96071386
0.678,0,0,0,2.46524879895,1.00050492398,0.993286473677,1361.06709518
0.682,0,0,0,2.46524879895,1.00411414914,0.993286473677,1091.13017101
0.723,0,0,0,2.46524879895,1.00772337429,0.993286473677,1097.39460529
0.728,0,0,0,2.46524879895,0.999903386459,0.993286473677,1352.24388492
0.732,0,0,0,2.46524879895,1.00050492398,0.992684936151,1098.96071386
0.736,0,0,0,2.46524879895,1.00772337429,0.992684936151,1012.58651901
0.74,0,0,0,2.46524879895,1.00772337429,0.992684936151,1083.29962816
0.743,0,0,0,2.46524879895,1.00170799904,0.993286473677,1112.80429873
0.747,0,0,0,2.46524879895,1.00050492398,0.993286473677,1149.04998954
0.751,0,0,0,2.46524879895,1.00351261161,0.992684936151,1078.48554724
0.755,0,0,0,2.46524879895,1.00832491182,0.992083398625,1062.4123277
0.758,0,0,0,2.46524879895,1.00230953656,0.992684936151,1114.33125458
0.797,0,0,0,2.46524879895,0.999903386459,0.992684936151,1141.60142439
0.802,0,0,0,2.46524879895,1.00471568666,0.993286473677,1132.65472486
0.806,0,0,0,2.46524879895,1.00712183677,0.992684936151,1078.48554724
0.809,0,0,0,2.46524879895,1.00170799904,0.993286473677,1117.3851663
0.813,0,0,0,2.46524879895,1.00110646151,0.992684936151,1157.92816812
0.817,0,0,0,2.46524879895,1.00110646151,0.992684936151,1078.48554724
0.821,0,0,0,2.46524879895,1.00772337429,0.993286473677,1076.87822529
0.825,0,0,0,2.46524879895,1.00351261161,0.992684936151,1118.91212215
0.83,0,0,0,2.46524879895,1.00050492398,0.992684936151,1156.45640344
0.834,0,0,0,2.46524879895,1.00471568666,0.993286473677,1078.48554724
0.874,0,0,0,2.46524879895,1.00110646151,0.993286473677,1111.27734287
0.879,0,0,0,2.46524879895,1.00050492398,0.992684936151,1192.66038603
0.883,0,0,0,2.46524879895,0.999903386459,0.992684936151,1087.99795387
0.886,0,0,0,2.46524879895,1.00772337429,0.993286473677,828.243247706
0.89,0,0,0,2.46524879895,1.00712183677,0.992684936151,1081.70019115
0.894,0,0,0,2.46524879895,1.00170799904,0.992684936151,1059.19768379
0.897,0,0,0,2.46524879895,1.00050492398,0.993286473677,1141.60142439
0.901,0,0,0,2.46524879895,1.00712183677,0.992684936151,1083.29962816
0.905,0,0,0,2.46524879895,1.00471568666,0.992684936151,1080.0928692
0.909,0,0,0,2.46524879895,1.00170799904,0.993286473677,1117.3851663
0.949,0,0,0,2.46524879895,1.00110646151,0.992684936151,1087.99795387
0.954,0,0,0,2.46524879895,1.00712183677,0.992684936151,1005.70446445
0.958,0,0,0,2.46524879895,1.00351261161,0.993888011202,1112.80429873
0.962,0,0,0,2.46524879895,1.00050492398,0.992083398625,1248.4724937
0.966,0,0,0,2.46524879895,1.00110646151,0.992684936151,1091.13017101
0.97,0,0,0,2.46524879895,1.00772337429,0.992684936151,772.837332541
0.974,0,0,0,2.46524879895,1.00531722419,0.992684936151,1098.96071386
0.978,0,0,0,2.46524879895,1.00110646151,0.992684936151,1348.42649528
0.982,0,0,0,2.46524879895,1.00050492398,0.992684936151,1097.39460529
0.986,0,0,0,2.46524879895,1.00652029924,0.992684936151,834.787344234
1.032,0,0,0,2.46524879895,1.00050492398,0.992684936151,1102.09293101
1.036,0,0,0,2.46524879895,1.00591876172,0.992684936151,1144.58085045
1.039,0,0,0,2.46524879895,1.00471568666,0.992684936151,1081.70019115
1.043,0,0,0,2.46524879895,1.00110646151,0.992684936151,1117.3851663
1.047,0,0,0,2.46524879895,1.00050492398,0.992684936151,1156.45640344
1.05,0,0,0,2.46524879895,1.00110646151,0.992684936151,1080.0928692
1.054,0,0,0,2.46524879895,1.00712183677,0.993286473677,1032.95167322
1.058,0,0,0,2.46524879895,1.00291107409,0.992684936151,1112.80429873
1.062,0,0,0,2.46524879895,1.00050492398,0.992684936151,1252.59012747
1.066,0,0,0,2.46524879895,1.00050492398,0.993286473677,1091.13017101
1.105,0,0,0,2.46524879895,1.00832491182,0.990880323574,1083.29962816
1.11,0,0,0,2.46524879895,1.00170799904,0.992684936151,1112.80429873
