sample_time, force1, force2, force3, pressure1, pressure2, pressure3, temp1
0.294,0,0,0,1.51361643337,1.93228655122,0.990880323574,0
0.297,0,0,0,1.51361643337,1.93288808875,0.9914818611,0
0.3,0,0,0,1.51421797089,1.9316850137,0.9914818611,0
0.302,0,0,0,1.51421797089,1.93348962627,0.9914818611,0
0.305,0,0,0,1.51421797089,1.93228655122,0.9914818611,0
0.307,0,0,0,1.51361643337,1.93348962627,0.990880323574,0
0.31,0,0,0,1.51421797089,1.93108347617,0.990880323574,0
0.313,0,0,0,1.51421797089,1.93228655122,0.990880323574,0
0.315,0,0,0,1.51361643337,1.93288808875,0.990880323574,0
0.318,0,0,0,1.51421797089,1.93348962627,0.990880323574,0
0.339,0,0,0,1.51361643337,1.93228655122,0.9914818611,0
0.342,0,0,0,1.51361643337,1.9340911638,0.9914818611,0
0.344,0,0,0,1.51361643337,1.93288808875,0.990880323574,0
0.347,0,0,0,1.51361643337,1.93228655122,0.9914818611,0
0.35,0,0,0,1.51421797089,1.9340911638,0.9914818611,0
0.352,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.355,0,0,0,1.51481950842,1.9316850137,0.990880323574,0
0.357,0,0,0,1.51421797089,1.93348962627,0.9914818611,0
0.36,0,0,0,1.51421797089,1.93288808875,0.990880323574,0
0.363,0,0,0,1.51421797089,1.9340911638,0.990880323574,0
0.383,0,0,0,1.51481950842,1.93288808875,0.990880323574,0
0.386,0,0,0,1.51421797089,1.93348962627,0.990880323574,0
0.389,0,0,0,1.51361643337,1.93228655122,0.990880323574,0
0.391,0,0,0,1.51421797089,1.93228655122,0.9914818611,0
0.394,0,0,0,1.51421797089,1.93228655122,0.990880323574,0
0.396,0,0,0,1.51361643337,1.92988040112,0.990880323574,0
0.399,0,0,0,1.51421797089,1.93228655122,0.992083398625,0
0.402,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.404,0,0,0,1.51421797089,1.93228655122,0.990880323574,0
0.407,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.445,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.448,0,0,0,1.51361643337,1.93348962627,0.990880323574,0
0.45,0,0,0,1.51421797089,1.9340911638,0.990880323574,0
0.453,0,0,0,1.51481950842,1.93108347617,0.990880323574,0
0.456,0,0,0,1.51361643337,1.93348962627,0.990880323574,0
0.458,0,0,0,1.51361643337,1.93348962627,0.9914818611,0
0.461,0,0,0,1.51421797089,1.93348962627,0.990880323574,0
0.463,0,0,0,1.51421797089,1.93348962627,0.990880323574,0
0.466,0,0,0,1.51361643337,1.9316850137,0.990880323574,0
0.468,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.511,0,0,0,1.51421797089,1.93288808875,0.990880323574,0
0.514,0,0,0,1.51361643337,1.93288808875,0.9914818611,0
0.517,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.519,0,0,0,1.51421797089,1.93348962627,0.9914818611,0
0.522,0,0,0,1.51421797089,1.93228655122,0.9914818611,0
0.524,0,0,0,1.51421797089,1.9316850137,0.990880323574,0
0.527,0,0,0,1.51361643337,1.93288808875,0.9914818611,0
0.53,0,0,0,1.51421797089,1.93288808875,0.990880323574,0
0.532,0,0,0,1.51421797089,1.93228655122,0.9914818611,0
0.535,0,0,0,1.51421797089,1.93228655122,0.990880323574,0
0.574,0,0,0,1.51421797089,1.93228655122,0.990880323574,0
0.577,0,0,0,1.51421797089,1.93228655122,0.9914818611,0
0.579,0,0,0,1.51421797089,1.93348962627,0.990880323574,0
0.582,0,0,0,1.51421797089,1.9316850137,0.990880323574,0
0.585,0,0,0,1.51421797089,1.93348962627,0.990880323574,0
0.588,0,0,0,1.51421797089,1.93288808875,0.990880323574,0
0.591,0,0,0,1.51361643337,1.93228655122,0.9914818611,0
0.593,0,0,0,1.51481950842,1.93288808875,0.992083398625,0
0.596,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.598,0,0,0,1.51421797089,1.93469270132,0.9914818611,0
0.618,0,0,0,1.51421797089,1.93228655122,0.990880323574,0
0.621,0,0,0,1.51421797089,1.93288808875,0.990880323574,0
0.623,0,0,0,1.51361643337,1.93228655122,0.990880323574,0
0.626,0,0,0,1.51481950842,1.93348962627,0.9914818611,0
0.629,0,0,0,1.51361643337,1.93228655122,0.990880323574,0
0.631,0,0,0,1.51361643337,1.93288808875,0.990880323574,0
0.634,0,0,0,1.51361643337,1.9316850137,0.990880323574,0
0.637,0,0,0,1.51361643337,1.93228655122,0.9914818611,0
0.64,0,0,0,1.51361643337,1.9316850137,0.990880323574,0
0.642,0,0,0,1.51421797089,1.93348962627,0.990880323574,0
0.665,0,0,0,1.51361643337,1.93288808875,0.990880323574,0
0.668,0,0,0,1.51361643337,1.9340911638,0.9914818611,0
0.67,0,0,0,1.51361643337,1.9316850137,0.9914818611,0
0.673,0,0,0,1.51421797089,1.93469270132,0.990880323574,0
0.675,0,0,0,1.51421797089,1.93228655122,0.990880323574,0
0.678,0,0,0,1.51421797089,1.93228655122,0.9914818611,0
0.681,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.684,0,0,0,1.51421797089,1.93288808875,0.992083398625,0
0.687,0,0,0,1.51421797089,1.93228655122,0.9914818611,0
0.689,0,0,0,1.51421797089,1.93288808875,0.9914818611,0
0.71,0,0,0,1.51481950842,1.93288808875,0.9914818611,0
0.713,0,0,0,1.51361643337,1.93348962627,0.990880323574,0
0.716,0,0,0,1.51361643337,1.93228655122,0.990880323574,0
0.718,0,0,0,1.51421797089,1.9340911638,0.9914818611,0
0.721,0,0,0,1.51421797089,1.93228655122,0.990880323574,0
0.723,0,0,0,1.51361643337,1.93288808875,0.9914818611,0
0.726,0,0,0,1.51421797089,1.93228655122,0.9914818611,0
0.729,0,0,0,1.51361643337,1.9316850137,0.990880323574,0
